customer_id,age,gender,location,frequency,avg_order_value,total_spent,avg_session_time_min,pages_viewed,product_category,recency_days,churned
4485,55,Male,Greater Accra,2,44.43,88.86,0.0,5,Electronics,151,0
4486,39,Female,Greater Accra,5,48.02,240.08,13.09,3,Fashion,105,0
4487,35,Female,Ashanti Region,1,38.49,38.49,13.05,6,Groceries,0,0
4488,31,Female,Ashanti Region,2,53.55,107.11,4.68,4,Electronics,43,0
4489,27,Female,Greater Accra,1,5.0,5.0,0.78,8,Electronics,19,0
4490,63,Female,Savana Region,1,45.12,45.12,6.68,6,Health,61,0
4491,30,Male,Western Region,1,5.56,5.56,0.89,6,Health,41,0
4492,48,Male,Northern Region,2,15.93,31.87,4.25,3,Groceries,1,0
4493,47,Male,Savana Region,2,58.32,116.64,0.59,7,Furniture,78,0
4494,20,Female,Greater Accra,1,35.02,35.02,5.34,7,Electronics,19,0
4495,47,Female,Greater Accra,0,57.44,0.0,2.3,1,Electronics,188,1
4496,23,Male,Greater Accra,0,34.48,0.0,10.67,4,Books,614,1
4497,46,Female,Northern Region,4,67.66,270.64,9.66,4,Fashion,105,0
4498,25,Female,Western Region,3,34.02,102.07,38.91,6,Groceries,51,0
4499,61,Male,Northern Region,3,5.0,15.0,1.79,4,Furniture,39,0
4500,62,Male,Savana Region,2,45.63,91.27,0.38,5,Groceries,67,0
4501,60,Female,Eastern Region,1,5.0,5.0,3.51,5,Electronics,25,0
4502,61,Female,Ashanti Region,3,5.0,15.0,0.52,6,Furniture,50,0
4503,50,Female,Ashanti Region,2,17.93,35.85,1.18,6,Fashion,17,0
4504,34,Male,Greater Accra,2,14.81,29.61,5.46,3,Electronics,3,0
4505,65,Female,Greater Accra,3,26.37,79.12,5.38,6,Furniture,49,0
4506,28,Male,Northern Region,2,13.95,27.9,0.27,7,Furniture,14,0
4507,30,Male,Ashanti Region,0,5.0,0.0,3.51,4,Furniture,261,1
4508,67,Female,Eastern Region,3,78.55,235.64,4.53,3,Furniture,36,0
4509,28,Male,Eastern Region,3,23.05,69.14,1.87,8,Electronics,17,0
4510,48,Female,Greater Accra,2,5.0,10.0,12.34,8,Fashion,56,0
4511,45,Male,Ashanti Region,4,30.98,123.91,1.05,7,Fashion,7,0
4512,61,Female,Ashanti Region,0,11.88,0.0,1.76,1,Groceries,352,1
4513,23,Female,Ashanti Region,2,17.88,35.75,1.02,3,Electronics,21,0
4514,58,Male,Savana Region,2,57.76,115.52,0.74,6,Fashion,174,0
4515,33,Female,Ashanti Region,2,28.8,57.59,12.67,11,Books,137,0
4516,21,Male,Eastern Region,3,11.19,33.56,1.95,6,Fashion,1,0
4517,52,Female,Western Region,0,51.16,0.0,7.69,6,Electronics,220,1
4518,65,Male,Savana Region,0,68.75,0.0,3.35,5,Groceries,345,1
4519,43,Male,Western Region,0,53.42,0.0,6.06,10,Electronics,499,1
4520,29,Male,Greater Accra,2,5.0,10.0,15.8,2,Fashion,3,0
4521,28,Male,Greater Accra,1,12.13,12.13,11.17,2,Health,186,1
4522,54,Female,Greater Accra,1,41.19,41.19,0.43,7,Books,77,0
4523,42,Male,Greater Accra,2,33.89,67.79,11.19,5,Electronics,23,0
4524,35,Male,Western Region,5,31.82,159.09,3.61,4,Fashion,16,0
4525,36,Male,Eastern Region,4,15.43,61.72,2.59,6,Furniture,13,0
4526,40,Male,Greater Accra,3,5.0,15.0,6.7,2,Electronics,2,0
4527,55,Female,Greater Accra,1,90.19,90.19,18.0,4,Electronics,6,0
4528,35,Female,Greater Accra,1,40.68,40.68,0.59,6,Fashion,6,0
4529,43,Male,Eastern Region,1,56.05,56.05,8.77,3,Electronics,65,0
4530,23,Female,Northern Region,3,40.16,120.47,1.37,7,Health,54,0
4531,21,Female,Savana Region,1,41.16,41.16,2.87,6,Fashion,50,0
4532,61,Male,Western Region,0,38.45,0.0,12.42,5,Fashion,248,1
4533,68,Female,Greater Accra,5,11.99,59.94,4.74,3,Groceries,35,0
4534,46,Female,Greater Accra,1,5.0,5.0,0.42,4,Fashion,45,0
4535,51,Female,Greater Accra,2,49.66,99.31,4.26,8,Groceries,56,0
4536,34,Female,Ashanti Region,1,44.7,44.7,9.35,5,Electronics,21,0
4537,60,Male,Western Region,0,63.46,0.0,4.52,3,Furniture,633,1
4538,60,Female,Eastern Region,0,58.38,0.0,1.1,6,Groceries,563,1
4539,33,Female,Northern Region,0,19.79,0.0,3.53,5,Fashion,575,1
4540,19,Male,Ashanti Region,2,68.31,136.63,15.49,6,Electronics,137,0
4541,51,Female,Greater Accra,2,59.13,118.25,6.44,5,Groceries,42,0
4542,25,Male,Greater Accra,2,57.27,114.54,7.85,2,Furniture,2,0
4543,30,Female,Ashanti Region,2,96.23,192.47,9.25,3,Fashion,1,0
4544,59,Female,Northern Region,1,91.1,91.1,0.57,4,Books,22,0
4545,25,Male,Greater Accra,3,57.25,171.74,5.23,2,Health,112,0
4546,47,Male,Northern Region,2,54.13,108.26,2.83,4,Electronics,18,0
4547,49,Female,Savana Region,4,67.04,268.17,0.9,5,Furniture,39,0
4548,53,Male,Ashanti Region,3,25.4,76.2,1.36,5,Fashion,13,0
4549,64,Male,Northern Region,1,25.75,25.75,9.12,7,Electronics,83,0
4550,47,Male,Ashanti Region,1,56.84,56.84,1.06,7,Electronics,66,0
4551,18,Male,Eastern Region,2,18.59,37.18,2.25,7,Furniture,139,0
4552,60,Male,Northern Region,3,54.82,164.46,2.01,10,Fashion,26,0
4553,56,Male,Volta Region,3,43.92,131.76,0.3,10,Groceries,251,0
4554,34,Male,Greater Accra,2,18.6,37.19,3.72,6,Furniture,126,0
4555,37,Female,Ashanti Region,0,40.65,0.0,8.71,5,Groceries,682,1
4556,41,Female,Greater Accra,1,72.63,72.63,0.13,2,Health,41,0
4557,67,Male,Greater Accra,3,42.06,126.18,0.72,4,Groceries,102,0
4558,39,Male,Northern Region,4,42.16,168.65,7.64,6,Fashion,86,0
4559,46,Female,Western Region,2,48.22,96.45,5.4,4,Books,23,0
4560,39,Male,Ashanti Region,4,51.48,205.92,7.54,3,Fashion,29,0
4561,61,Male,Greater Accra,3,31.73,95.19,1.57,2,Furniture,51,0
4562,26,Male,Greater Accra,1,48.76,48.76,9.77,5,Furniture,48,0
4563,54,Female,Ashanti Region,2,13.77,27.55,3.92,6,Fashion,118,0
4564,27,Female,Greater Accra,3,20.02,60.07,5.65,9,Electronics,38,0
4565,53,Female,Greater Accra,2,23.22,46.44,0.58,7,Fashion,134,0
4566,54,Female,Northern Region,2,51.74,103.49,1.38,8,Electronics,13,0
4567,45,Female,Greater Accra,2,44.01,88.01,8.91,4,Health,121,0
4568,45,Male,Ashanti Region,1,36.64,36.64,1.52,4,Groceries,21,0
4569,59,Female,Savana Region,3,57.27,171.81,0.58,2,Fashion,93,0
4570,60,Male,Greater Accra,4,49.47,197.89,5.46,6,Furniture,49,0
4571,38,Female,Eastern Region,1,32.75,32.75,4.76,2,Health,125,1
4572,41,Female,Eastern Region,1,14.12,14.12,5.62,3,Books,15,0
4573,59,Female,Eastern Region,1,19.51,19.51,5.78,3,Electronics,72,0
4574,57,Male,Ashanti Region,2,5.0,10.0,4.16,2,Groceries,113,0
4575,19,Male,Greater Accra,3,43.51,130.54,4.08,8,Books,89,0
4576,25,Female,Savana Region,2,18.45,36.89,15.48,11,Furniture,50,0
4577,65,Female,Northern Region,4,27.62,110.47,4.58,8,Books,67,0
4578,44,Female,Greater Accra,2,36.81,73.62,5.76,5,Books,13,0
4579,39,Male,Greater Accra,1,66.1,66.1,1.86,7,Groceries,14,0
4580,54,Female,Greater Accra,4,63.22,252.88,12.29,5,Health,18,0
4581,44,Female,Greater Accra,1,38.63,38.63,0.15,4,Fashion,105,1
4582,46,Female,Eastern Region,2,71.64,143.28,4.89,3,Books,10,0
4583,20,Female,Greater Accra,5,5.0,25.0,2.91,6,Furniture,21,0
4584,61,Female,Greater Accra,0,86.93,0.0,5.56,6,Furniture,278,1
4585,30,Female,Northern Region,2,57.31,114.62,2.68,4,Health,79,0
4586,62,Female,Greater Accra,2,42.57,85.14,7.59,4,Health,36,0
4587,27,Female,Northern Region,1,17.72,17.72,0.12,1,Groceries,72,0
4588,53,Male,Northern Region,4,29.05,116.19,3.12,7,Electronics,50,0
4589,26,Male,Greater Accra,7,55.23,386.64,10.68,4,Furniture,4,0
4590,44,Female,Northern Region,5,55.8,279.01,1.73,5,Health,51,0
4591,51,Female,Northern Region,2,56.71,113.42,0.33,6,Furniture,36,0
4592,68,Female,Ashanti Region,4,21.79,87.15,4.12,7,Books,7,0
4593,18,Male,Greater Accra,3,16.75,50.26,22.51,4,Health,25,0
4594,49,Male,Ashanti Region,2,44.88,89.76,0.4,7,Furniture,135,0
4595,42,Female,Western Region,2,59.25,118.49,0.44,3,Fashion,97,0
4596,46,Female,Eastern Region,1,40.08,40.08,5.42,3,Electronics,147,1
4597,24,Male,Greater Accra,2,77.04,154.07,1.73,7,Groceries,75,0
4598,66,Male,Northern Region,5,40.83,204.14,3.17,6,Fashion,60,0
4599,20,Female,Ashanti Region,0,39.98,0.0,10.65,8,Groceries,223,1
4600,37,Male,Eastern Region,0,56.76,0.0,1.33,4,Groceries,557,1
4601,37,Female,Northern Region,3,70.48,211.44,7.62,8,Fashion,17,0
4602,47,Male,Ashanti Region,2,6.27,12.54,4.21,7,Electronics,22,0
4603,52,Female,Savana Region,2,12.05,24.1,14.12,3,Health,56,0
4604,52,Female,Northern Region,4,32.17,128.67,21.66,6,Furniture,125,0
4605,66,Female,Eastern Region,2,118.97,237.95,3.98,3,Fashion,132,0
4606,56,Male,Greater Accra,1,33.46,33.46,5.27,4,Groceries,68,0
4607,44,Female,Savana Region,4,36.96,147.82,8.22,6,Groceries,51,0
4608,43,Male,Western Region,0,55.46,0.0,2.3,3,Electronics,290,1
4609,31,Male,Greater Accra,3,64.42,193.27,1.54,5,Groceries,11,0
4610,34,Female,Ashanti Region,1,44.24,44.24,20.06,7,Fashion,90,0
4611,35,Female,Greater Accra,3,69.11,207.33,3.4,8,Health,4,0
4612,62,Female,Northern Region,2,10.15,20.3,0.01,3,Books,47,0
4613,69,Male,Northern Region,2,20.85,41.7,10.91,8,Electronics,10,0
4614,46,Male,Greater Accra,2,69.06,138.12,5.49,4,Books,36,0
4615,37,Male,Savana Region,2,40.27,80.55,1.11,3,Books,39,0
4616,44,Female,Greater Accra,0,8.44,0.0,0.18,1,Fashion,259,1
4617,35,Female,Savana Region,2,6.94,13.87,2.07,6,Electronics,14,0
4618,21,Female,Ashanti Region,2,19.73,39.45,15.78,3,Groceries,20,0
4619,18,Female,Greater Accra,2,40.05,80.11,16.26,9,Fashion,41,0
4620,67,Male,Greater Accra,0,51.68,0.0,2.24,1,Electronics,678,1
4621,18,Male,Greater Accra,2,31.77,63.55,10.84,4,Electronics,3,0
4622,43,Male,Eastern Region,3,49.62,148.87,3.5,5,Electronics,75,0
4623,62,Male,Eastern Region,2,29.07,58.15,6.37,2,Electronics,17,0
4624,37,Male,Greater Accra,1,70.6,70.6,2.44,4,Groceries,61,0
4625,69,Female,Greater Accra,0,103.8,0.0,4.35,5,Groceries,708,1
4626,40,Male,Greater Accra,0,30.18,0.0,2.09,2,Furniture,546,1
4627,27,Female,Northern Region,1,52.0,52.0,0.38,6,Furniture,4,0
4628,28,Male,Northern Region,2,49.96,99.92,0.9,6,Books,32,0
4629,58,Female,Greater Accra,1,43.47,43.47,2.06,9,Books,12,0
4630,58,Female,Eastern Region,0,56.33,0.0,22.44,5,Health,622,1
4631,22,Female,Greater Accra,1,51.97,51.97,20.23,7,Fashion,8,0
4632,18,Male,Western Region,3,28.22,84.67,10.55,6,Fashion,23,0
4633,34,Female,Western Region,0,72.91,0.0,1.59,3,Health,456,1
4634,39,Female,Northern Region,1,45.04,45.04,3.5,5,Books,10,0
4635,51,Male,Western Region,1,30.38,30.38,3.48,5,Groceries,58,0
4636,62,Male,Savana Region,2,101.08,202.16,2.94,6,Groceries,107,0
4637,58,Male,Savana Region,2,37.09,74.19,0.28,7,Furniture,149,0
4638,46,Female,Eastern Region,1,46.37,46.37,4.59,8,Fashion,48,0
4639,21,Female,Greater Accra,1,44.39,44.39,0.45,3,Electronics,93,1
4640,22,Female,Greater Accra,2,36.75,73.51,9.71,3,Electronics,36,0
4641,28,Male,Greater Accra,2,51.22,102.43,7.05,5,Groceries,40,0
4642,68,Male,Eastern Region,0,18.88,0.0,2.61,5,Groceries,569,1
4643,38,Female,Greater Accra,3,54.91,164.74,6.25,5,Fashion,30,0
4644,52,Male,Greater Accra,3,5.0,15.0,1.59,5,Electronics,139,0
4645,29,Female,Ashanti Region,3,7.55,22.64,1.85,4,Books,50,0
4646,43,Female,Greater Accra,1,85.64,85.64,2.26,3,Fashion,149,1
4647,68,Male,Eastern Region,1,8.6,8.6,9.57,3,Books,124,1
4648,36,Female,Western Region,1,5.0,5.0,1.42,5,Groceries,4,0
4649,62,Male,Northern Region,3,9.21,27.64,4.96,5,Electronics,3,0
4650,24,Female,Eastern Region,0,83.5,0.0,1.34,8,Fashion,483,1
4651,64,Male,Eastern Region,1,5.0,5.0,2.01,1,Groceries,80,0
4652,24,Female,Ashanti Region,2,16.1,32.21,1.61,5,Groceries,118,0
4653,43,Male,Greater Accra,4,5.0,20.0,6.21,2,Electronics,63,0
4654,57,Male,Western Region,4,33.15,132.59,4.49,1,Electronics,11,0
4655,22,Female,Greater Accra,0,29.1,0.0,7.67,9,Fashion,545,1
4656,38,Male,Greater Accra,9,27.98,251.83,1.49,2,Groceries,35,0
4657,31,Female,Northern Region,0,86.4,0.0,0.06,8,Electronics,594,1
4658,21,Male,Greater Accra,0,10.02,0.0,6.85,9,Groceries,365,1
4659,40,Female,Ashanti Region,0,37.45,0.0,0.73,7,Health,490,1
4660,59,Male,Greater Accra,0,48.47,0.0,1.7,3,Fashion,262,1
4661,37,Female,Greater Accra,0,15.49,0.0,2.19,5,Electronics,147,1
4662,32,Male,Greater Accra,4,52.16,208.66,8.24,7,Electronics,2,0
4663,67,Male,Greater Accra,1,30.0,30.0,5.9,6,Fashion,99,1
4664,69,Male,Eastern Region,2,49.36,98.72,1.22,1,Electronics,19,0
4665,62,Female,Savana Region,2,37.3,74.6,5.47,5,Fashion,78,0
4666,46,Male,Ashanti Region,1,5.0,5.0,7.39,7,Furniture,9,0
4667,25,Female,Savana Region,3,72.65,217.96,2.95,4,Electronics,31,0
4668,58,Female,Greater Accra,1,91.76,91.76,1.69,7,Electronics,7,0
4669,65,Male,Greater Accra,0,35.58,0.0,6.82,4,Health,718,1
4670,36,Female,Greater Accra,3,17.55,52.65,5.66,5,Furniture,57,0
4671,65,Male,Eastern Region,4,77.65,310.6,0.49,3,Books,11,0
4672,56,Male,Ashanti Region,1,87.26,87.26,6.59,5,Electronics,70,0
4673,63,Female,Eastern Region,2,35.78,71.56,4.02,2,Electronics,3,0
4674,45,Female,Northern Region,2,34.53,69.07,8.4,4,Groceries,120,0
4675,63,Female,Ashanti Region,2,38.0,76.0,1.27,8,Furniture,125,0
4676,44,Male,Eastern Region,0,5.0,0.0,1.79,4,Books,149,1
4677,21,Male,Western Region,2,32.72,65.44,4.7,2,Groceries,32,0
4678,32,Male,Greater Accra,0,82.87,0.0,3.94,8,Furniture,362,1
4679,52,Female,Ashanti Region,2,35.78,71.57,2.93,2,Furniture,18,0
4680,54,Female,Northern Region,4,14.0,56.0,8.22,4,Health,65,0
4681,18,Female,Eastern Region,1,52.42,52.42,4.99,3,Health,1,0
4682,20,Male,Greater Accra,1,23.32,23.32,7.43,10,Fashion,100,1
4683,64,Male,Ashanti Region,1,38.34,38.34,1.0,4,Groceries,14,0
4684,41,Male,Ashanti Region,2,8.28,16.56,7.83,5,Groceries,146,0
4685,44,Male,Ashanti Region,3,14.08,42.25,3.71,5,Health,46,0
4686,57,Male,Greater Accra,1,58.44,58.44,0.21,5,Health,28,0
4687,53,Female,Western Region,3,42.9,128.69,1.6,5,Fashion,80,0
4688,51,Female,Northern Region,4,20.6,82.39,0.16,9,Health,22,0
4689,46,Female,Ashanti Region,1,42.99,42.99,3.66,3,Books,75,0
4690,41,Male,Northern Region,2,24.82,49.64,2.37,2,Electronics,22,0
4691,41,Male,Western Region,3,20.41,61.22,26.27,2,Furniture,112,0
4692,59,Female,Greater Accra,3,69.1,207.3,12.17,4,Fashion,238,0
4693,21,Male,Greater Accra,0,59.57,0.0,10.48,11,Fashion,346,1
4694,20,Female,Ashanti Region,2,39.47,78.94,4.17,7,Groceries,46,0
4695,51,Male,Savana Region,3,43.61,130.83,9.87,3,Electronics,36,0
4696,66,Male,Greater Accra,4,39.79,159.16,1.86,8,Health,158,0
4697,40,Female,Volta Region,2,52.18,104.35,4.93,1,Electronics,34,0
4698,69,Male,Ashanti Region,1,20.01,20.01,2.99,4,Furniture,99,1
4699,40,Female,Ashanti Region,3,61.56,184.69,1.13,7,Electronics,0,0
4700,62,Female,Greater Accra,2,48.84,97.68,0.45,3,Groceries,133,0
4701,22,Male,Greater Accra,1,33.42,33.42,4.9,9,Furniture,29,0
4702,48,Male,Savana Region,4,27.81,111.22,0.62,4,Books,19,0
4703,58,Female,Volta Region,5,61.03,305.14,7.6,5,Health,9,0
4704,23,Female,Ashanti Region,2,36.24,72.48,15.27,5,Fashion,4,0
4705,54,Male,Volta Region,1,22.53,22.53,1.06,4,Furniture,128,1
4706,27,Female,Savana Region,3,30.39,91.16,3.82,9,Fashion,24,0
4707,57,Male,Ashanti Region,3,59.23,177.69,8.05,4,Groceries,215,0
4708,24,Male,Eastern Region,2,5.0,10.0,2.03,4,Fashion,32,0
4709,56,Male,Ashanti Region,3,31.11,93.34,15.21,2,Electronics,177,0
4710,55,Male,Eastern Region,0,66.76,0.0,13.16,5,Groceries,305,1
4711,38,Male,Greater Accra,4,35.79,143.18,0.66,3,Electronics,104,0
4712,37,Female,Northern Region,1,46.82,46.82,0.17,7,Fashion,74,0
4713,20,Male,Greater Accra,0,67.17,0.0,22.49,4,Books,183,1
4714,68,Male,Savana Region,2,62.31,124.62,18.81,8,Electronics,169,0
4715,39,Male,Savana Region,2,29.0,58.0,3.29,6,Furniture,33,0
4716,64,Female,Greater Accra,0,36.74,0.0,0.31,1,Groceries,418,1
4717,21,Female,Greater Accra,3,62.62,187.86,5.79,3,Books,8,0
4718,45,Male,Ashanti Region,4,63.49,253.95,2.08,6,Furniture,75,0
4719,29,Male,Eastern Region,2,37.8,75.6,16.56,4,Electronics,20,0
4720,55,Male,Greater Accra,0,38.66,0.0,9.5,2,Books,388,1
4721,68,Male,Eastern Region,2,46.69,93.38,6.29,4,Groceries,1,0
4722,53,Male,Greater Accra,3,74.17,222.52,2.01,3,Fashion,38,0
4723,64,Male,Greater Accra,2,66.69,133.38,7.25,3,Fashion,16,0
4724,58,Male,Greater Accra,2,57.33,114.67,2.05,4,Electronics,239,0
4725,22,Female,Greater Accra,3,13.03,39.1,0.23,14,Electronics,29,0
4726,30,Male,Savana Region,2,33.13,66.26,4.26,5,Groceries,162,0
4727,40,Female,Volta Region,1,34.44,34.44,4.02,7,Electronics,56,0
4728,67,Female,Ashanti Region,1,75.46,75.46,8.64,4,Electronics,133,1
4729,47,Female,Ashanti Region,3,34.03,102.09,12.04,4,Electronics,178,0
4730,54,Male,Greater Accra,1,71.34,71.34,2.63,2,Fashion,6,0
4731,42,Male,Eastern Region,4,25.73,102.93,3.58,6,Electronics,13,0
4732,65,Male,Greater Accra,1,27.73,27.73,3.81,4,Books,18,0
4733,44,Female,Eastern Region,3,52.04,156.11,2.35,1,Fashion,45,0
4734,68,Male,Western Region,2,79.2,158.41,8.16,5,Books,16,0
4735,31,Female,Greater Accra,3,34.71,104.12,4.43,2,Books,162,0
4736,65,Female,Northern Region,1,5.0,5.0,14.72,8,Groceries,11,0
4737,64,Male,Greater Accra,1,5.0,5.0,6.3,6,Electronics,11,0
4738,53,Female,Ashanti Region,4,47.45,189.8,1.43,5,Electronics,9,0
4739,56,Male,Greater Accra,1,5.0,5.0,1.08,7,Fashion,34,0
4740,33,Male,Ashanti Region,1,18.36,18.36,2.79,4,Furniture,2,0
4741,39,Male,Greater Accra,3,40.31,120.93,2.56,2,Electronics,68,0
4742,38,Male,Ashanti Region,0,5.0,0.0,3.14,4,Electronics,185,1
4743,38,Female,Ashanti Region,2,30.51,61.01,1.22,3,Electronics,9,0
4744,25,Male,Greater Accra,1,10.88,10.88,22.96,3,Fashion,112,1
4745,66,Male,Eastern Region,3,5.0,15.0,0.94,11,Electronics,29,0
4746,33,Female,Western Region,1,19.95,19.95,6.34,2,Electronics,12,0
4747,48,Female,Ashanti Region,1,13.27,13.27,0.08,3,Electronics,9,0
4748,59,Male,Greater Accra,3,51.74,155.21,3.13,5,Groceries,151,0
4749,27,Female,Greater Accra,1,69.91,69.91,2.22,7,Electronics,8,0
4750,49,Female,Savana Region,3,30.89,92.67,2.89,5,Groceries,26,0
4751,51,Male,Eastern Region,3,25.1,75.29,4.14,1,Furniture,60,0
4752,26,Male,Ashanti Region,4,29.64,118.58,5.5,5,Groceries,31,0
4753,34,Male,Greater Accra,3,12.3,36.89,5.26,9,Furniture,38,0
4754,28,Female,Ashanti Region,3,7.78,23.34,5.98,4,Books,97,0
4755,49,Female,Greater Accra,0,5.0,0.0,11.17,9,Fashion,308,1
4756,27,Female,Western Region,3,6.76,20.29,13.07,4,Groceries,74,0
4757,39,Male,Savana Region,2,80.8,161.6,8.02,5,Electronics,11,0
4758,34,Male,Greater Accra,4,22.74,90.96,0.49,8,Health,74,0
4759,21,Male,Ashanti Region,1,5.0,5.0,19.51,5,Electronics,305,1
4760,65,Male,Greater Accra,1,25.32,25.32,17.67,1,Furniture,20,0
4761,69,Female,Ashanti Region,0,5.0,0.0,7.46,3,Fashion,530,1
4762,64,Female,Savana Region,2,41.49,82.97,4.37,8,Groceries,13,0
4763,42,Male,Ashanti Region,0,38.79,0.0,1.73,3,Fashion,387,1
4764,38,Male,Greater Accra,2,41.4,82.79,8.47,6,Furniture,31,0
4765,54,Male,Greater Accra,2,38.98,77.96,12.62,1,Health,140,0
4766,55,Male,Savana Region,1,30.68,30.68,6.57,2,Electronics,170,1
4767,66,Male,Eastern Region,0,5.0,0.0,5.95,2,Electronics,334,1
4768,18,Male,Ashanti Region,4,38.13,152.53,1.29,8,Health,38,0
4769,42,Male,Greater Accra,3,65.47,196.42,2.66,13,Electronics,10,0
4770,68,Male,Greater Accra,2,85.34,170.68,7.71,4,Books,123,0
4771,53,Male,Volta Region,0,34.05,0.0,0.1,3,Furniture,637,1
4772,34,Male,Ashanti Region,1,36.76,36.76,6.15,3,Electronics,80,0
4773,58,Female,Ashanti Region,0,52.51,0.0,8.73,3,Electronics,296,1
4774,41,Male,Ashanti Region,3,77.33,231.99,2.45,5,Groceries,106,0
4775,19,Female,Northern Region,2,27.84,55.69,0.48,8,Health,224,0
4776,57,Male,Greater Accra,0,57.32,0.0,10.26,3,Electronics,545,1
4777,32,Male,Greater Accra,1,19.43,19.43,0.92,6,Electronics,4,0
4778,49,Male,Eastern Region,3,48.25,144.74,2.78,6,Books,108,0
4779,56,Male,Eastern Region,1,64.27,64.27,7.37,6,Groceries,21,0
4780,23,Female,Northern Region,2,7.73,15.46,10.19,7,Electronics,13,0
4781,18,Male,Savana Region,1,26.87,26.87,11.9,4,Fashion,13,0
4782,64,Female,Ashanti Region,2,63.87,127.74,4.54,7,Books,103,0
4783,40,Female,Greater Accra,3,55.4,166.21,3.88,4,Groceries,4,0
4784,56,Female,Volta Region,1,65.9,65.9,11.32,5,Fashion,41,0
4785,34,Female,Ashanti Region,2,61.21,122.42,4.97,5,Electronics,12,0
4786,51,Female,Eastern Region,1,31.47,31.47,5.19,5,Groceries,63,0
4787,58,Male,Eastern Region,2,94.98,189.96,3.41,9,Fashion,96,0
4788,46,Female,Ashanti Region,2,43.42,86.85,2.8,4,Furniture,49,0
4789,26,Male,Greater Accra,3,5.0,15.0,3.93,4,Groceries,57,0
4790,30,Male,Northern Region,1,32.94,32.94,2.72,4,Furniture,58,0
4791,23,Male,Savana Region,0,28.27,0.0,2.53,6,Electronics,611,1
4792,23,Female,Eastern Region,2,59.88,119.76,30.37,4,Groceries,60,0
4793,37,Female,Ashanti Region,4,28.72,114.88,2.46,7,Furniture,57,0
4794,69,Male,Greater Accra,2,67.47,134.95,1.78,4,Fashion,70,0
4795,20,Female,Greater Accra,2,53.95,107.9,2.62,6,Electronics,39,0
4796,34,Male,Greater Accra,2,15.0,30.0,5.36,4,Fashion,5,0
4797,66,Male,Greater Accra,2,36.49,72.98,14.51,8,Fashion,72,0
4798,29,Male,Volta Region,1,20.61,20.61,9.3,1,Groceries,19,0
4799,65,Male,Northern Region,0,44.62,0.0,11.08,6,Furniture,352,1
4800,64,Male,Eastern Region,0,20.46,0.0,11.75,8,Books,134,1
4801,62,Female,Ashanti Region,2,41.86,83.72,15.19,5,Groceries,64,0
4802,18,Female,Greater Accra,2,33.19,66.38,1.61,7,Furniture,38,0
4803,34,Male,Volta Region,1,36.19,36.19,3.68,7,Electronics,192,1
4804,20,Male,Ashanti Region,0,91.27,0.0,2.92,3,Electronics,316,1
4805,43,Female,Greater Accra,1,30.99,30.99,2.89,2,Electronics,46,0
4806,32,Female,Ashanti Region,2,5.0,10.0,6.34,5,Fashion,38,0
4807,53,Male,Savana Region,3,65.4,196.19,3.08,8,Groceries,12,0
4808,49,Male,Savana Region,1,65.2,65.2,5.75,7,Groceries,192,1
4809,49,Female,Greater Accra,4,5.0,20.0,2.89,1,Electronics,143,0
4810,21,Female,Savana Region,1,22.48,22.48,2.24,2,Furniture,101,1
4811,35,Male,Greater Accra,3,50.9,152.69,2.61,6,Furniture,23,0
4812,66,Male,Greater Accra,1,53.11,53.11,9.77,3,Fashion,49,0
4813,36,Female,Savana Region,2,39.88,79.76,5.51,11,Fashion,29,0
4814,60,Male,Savana Region,1,40.45,40.45,21.9,8,Furniture,30,0
4815,69,Female,Eastern Region,3,16.54,49.61,10.73,3,Furniture,4,0
4816,52,Male,Eastern Region,1,5.0,5.0,3.99,6,Furniture,9,0
4817,57,Female,Savana Region,3,91.24,273.71,1.67,6,Fashion,194,0
4818,31,Male,Northern Region,0,15.78,0.0,6.72,10,Books,151,1
4819,50,Male,Western Region,0,44.41,0.0,7.78,7,Fashion,288,1
4820,31,Female,Eastern Region,3,36.03,108.09,3.74,8,Health,0,0
4821,51,Male,Volta Region,2,62.43,124.86,1.57,3,Health,99,0
4822,21,Female,Volta Region,2,42.87,85.74,4.89,4,Furniture,5,0
4823,41,Male,Greater Accra,4,43.84,175.34,1.76,1,Furniture,73,0
4824,46,Male,Savana Region,1,5.0,5.0,16.88,4,Health,58,0
4825,36,Male,Ashanti Region,3,19.17,57.5,5.95,6,Furniture,3,0
4826,23,Female,Ashanti Region,2,58.62,117.23,2.07,3,Groceries,45,0
4827,50,Male,Eastern Region,6,56.37,338.2,1.46,4,Health,2,0
4828,66,Male,Greater Accra,2,16.21,32.42,7.57,6,Books,3,0
4829,57,Male,Ashanti Region,1,5.0,5.0,7.38,5,Electronics,3,0
4830,36,Female,Savana Region,1,43.16,43.16,5.45,4,Books,17,0
4831,18,Female,Greater Accra,1,5.0,5.0,5.72,3,Books,97,1
4832,22,Male,Ashanti Region,4,11.28,45.13,5.56,9,Fashion,27,0
4833,44,Male,Western Region,2,84.0,168.01,2.68,9,Groceries,61,0
4834,33,Female,Ashanti Region,4,76.13,304.51,16.63,8,Electronics,8,0
4835,23,Male,Ashanti Region,4,52.18,208.72,3.92,2,Electronics,162,0
4836,57,Female,Ashanti Region,0,47.68,0.0,0.12,6,Furniture,216,1
4837,30,Female,Ashanti Region,1,5.0,5.0,2.57,4,Groceries,16,0
